heir_text_traits_stubborn_kind;Convinced that everyone should be shown kindness regardless of worth, we fear that [GetFirstName]'s enemies may use this to their advantage;;;;;;;;;;;;;x
heir_text_traits_strong_brave;Towering over [GetHerHis] enemies on the battlefield, [GetFirstName] will have no problem inspiring [GetHerHis] troops;;;;;;;;;;;;;x
heir_text_traits_temperate_lustful;Ever willing to entertain [GetHerHis] spouse, we expect the royal family to grow and prosper;;;;;;;;;;;;;x
heir_text_traits_charitable_just;An equitable [GetManWoman], we expect [GetHerHim] to ensure that everyone gets their fair share;;;;;;;;;;;;;x
heir_text_traits_diligent_greedy;An industrious [GetManWoman], the realm will either be brought to riches or ruin under [GetHerHim];;;;;;;;;;;;;x
heir_text_traits_craven_honest;Ever willing to admit [GetHerHis] weaknesses of which there are many, it is most dubious if the realm will confide in their new [PrimaryTitle.GetRulerTitle];;;;;;;;;;;;;x
heir_text_traits_shy_trusting;A naive [GetManWoman], [GetHerHis] reluctant nature may stop [GetHerHim] from taking charge;;;;;;;;;;;;;x
heir_text_traits_gregarious_honest;Never afraid to speak [GetHerHis] mind, [GetSheHe] will surely charm the realm with [GetHerHis] astute honesty;;;;;;;;;;;;;x
heir_text_traits_cynical_arbitrary;Lacking a moral compass, [GetHerHis] subjects will have to learn whether they should fear or respect [GetHerHim];;;;;;;;;;;;;x
heir_text_traits_cruel_wroth;A true sadist, we fear for what the realm will turn into under [GetHerHis] rule;;;;;;;;;;;;;x
heir_text_traits_wroth_zealous;Blinded by religious fervor, heathens and heretics alike will come to fear [GetHerHis] righteous fury;;;;;;;;;;;;;x
heir_text_traits_paranoid_deceitful;A devious and distrustful character, we expect [GetHerHim] to have daggers with each of our names on;;;;;;;;;;;;;x
heir_text_bard;A noted bard, we expect [GetHerHim] to pass [GetHerHis] time with good company;;;;;;;;;;;;;x
heir_text_wizard;A student of the magical Art, we hope [GetSheHe] keeps the explosions to the laboratory and the battlefield;;;;;;;;;;;;;x
heir_text_sorcerer;Born to arcane power, it is time for [GetHerHim] to test the limits and break through;;;;;;;;;;;;;x
heir_text_warlock;Rumoured to have made a solemn pact with a mystical being, we are concerned that [GetSheHe] may be less inclined to keep faith with the realm;;;;;;;;;;;;;x
heir_text_psion;With an inborn talent for the Unseen Art, we expect [GetHerHim] to surprise us all many times in the coming years;;;;;;;;;;;;;x
heir_text_cleric;A devoted cleric of [GetPatronHighGodName], we hope that [GetSheHe] will also be a dedicated leader of the people;;;;;;;;;;;;;x
heir_text_paladin;A swearer of mighty oaths, we hope that [GetSheHe] will serve the realm as well as [GetHerHis] principles;;;;;;;;;;;;;x
heir_text_druid;A committed lover of nature, we hope that [GetSheHe] will be able to balance this passion with the demands of state;;;;;;;;;;;;;x
heir_text_fighter;A proven warrior, we expect our enemies to cower on the battlefield before [GetHerHim];;;;;;;;;;;;;x
heir_text_ranger;A swift tracker in the wilderness, we hope that [GetSheHe] will spend long enough at court to lead the realm;;;;;;;;;;;;;x
heir_text_barbarian;A reaver, with gigantic melancholies and gigantic mirth, [GetSheHe] will wear our crown upon a troubled brow;;;;;;;;;;;;;x
heir_text_monk;A disciplined student of the monastic path, we hope that [GetSheHe] will prefer the court to the cloister;;;;;;;;;;;;;x
heir_text_rogue;A known snapper-up of trifles, [GetSheHe] will have us all guarding our pockets;;;;;;;;;;;;;x
heir_text_shadow;[GetSheHeCap] knows what evil lurks in mortal hearts, and we must hope that [GetSheHe] will use this knowledge wisely;;;;;;;;;;;;;x
heir_text_legendary;[GetSheHeCap] is already a legend in [GetHerHis] own lifetime, and we cannot guess what deeds [GetSheHe] will perform next;;;;;;;;;;;;;x
heir_text_traits_bhaalspawn;[GetSheHe] is said to be the offspring of the Lord of Murder, and the land will tremble at the deeds [GetSheHe] will do;;;;;;;;;;;;;x
heir_text_traits_avatar;[GetSheHe] is an avatar, the living incarnation of a deity, who will institute an era of divine rule, for good or ill;;;;;;;;;;;;;x
heir_text_chosen;[GetSheHe] has been chosen to bear the power of a deity, and we can only hope that [GetSheHe] uses that power for the good of the realm;;;;;;;;;;;;;x
heir_text_traits_loyal;[GetSheHe] has shown trust and loyalty to those whom [GetSheHe] has served, and we expect [GetHerHim] to show the same dedication to [GetHerHis] subjects;;;;;;;;;;;;;x
