EVTDESC_TOG_169;As per tradition, some of your older soldiers have come before you to plead for the life of those few animals that remain in the encircled clearing. Their release, as a display of the [Root.GetTitle]'s mercy, usually signals the end of the Nerge, and the beginning of nine days of feasting.;Comme de coutume, quelques-uns de vos plus vieux soldats se sont présentés devant vous pour plaider la cause des quelques animaux encore en vie dans la clairière encerclée. Leur remise en liberté, preuve de la miséricorde [Root.Get_only_du_Title][Root.GetTitle], signale également la fin de la Nerge et le début de neuf jours de festin.;Gemäß alter Tradition traten einige Eurer alten Soldaten vor Euch, um für das Leben der wenigen Tiere zu flehen, die noch auf der umzingelten Lichtung verweilen. Ihre Freilassung, als Zeichen des [Root.GetTitle]s-Gnade, gibt üblicherweise das Signal zum Ende der Nerge und des Beginns eines neuntägigen Gelages.;;Según la tradición, algunos de tus soldados más antiguos han llegado antes que tú para suplicar por la vida de los pocos animales que quedan en el claro rodeado. Su liberación, como una muestra de la merced de [Root.GetTitle], por lo general señala el final de la Nerge y el comienzo de nueve días de fiesta.;;;;;;;;;x
EVTDESC_TOG_170;With the hunt over and the fallen game collected, a magnificent feast has been prepared for all who took part. The next nine days will be ones of drunken revelry and celebration.;La chasse est maintenant terminée, le gibier abattu est ramassé, le festin majestueux peut désormais avoir lieu. Tous ceux qui ont pris part à la chasse y sont conviés. Les neuf prochains jours seront consacrés à la beuverie festive et à la célébration.;Mit dem Ende der Jagd und dem Einsammeln der gesamten erlegten Beute wurde ein gewaltiger Gelage für alle Jagdbeteiligten vorbereitet. Die nächsten neun Tage werden weinselig und eine einzige Feier.;;Con la caza finalizada y el juego terminado, una magnífica fiesta se ha preparado para todos los que participaron. Los próximos nueve días serán de borrachera y celebración.;;;;;;;;;x
EVTDESC_TOG_180;With the feasting over, the remaining spoils of the hunt are divided evenly between all of the forces that participated. As everyone departs, you survey the surrounding land. It will be some time before the wildlife in this region recovers from this slaughter, but when that happens, the time will be ripe for another Great Hunt.;Maintenant que le festin est terminé, les restants de la chasse sont distribués entre tous ceux qui y ont pris part. Tandis que tous quittent les lieux, vous scrutez les alentours. Il faudra du temps avant que la nature sauvage de cette région se soit complètement remise de ce massacre, mais lorsque cela sera fait, il sera temps pour une autre Grande Chasse. ;Mit dem Ende des Gelages werden die verbleibenden Erträge der Jagd zu gleichen Teilen unter allen teilnehmenden Truppen verteilt. Während alle aufbrechen, überschaut Ihr das umliegende Land. Es wird einige Zeit dauern, bis sich das Wild in dieser Gegend von diesem Schlachtfest erholt. Doch wenn es so weit ist, wird die Zeit reif sein für die nächste Große Jagd.;;Con la fiesta terminada, el resto de los despojos de la caza se divide en partes iguales entre todas las fuerzas que participaron. Como todos se van, examinas el terreno circundante. Pasará algún tiempo antes de que la vida salvaje en esta región se recupere de esta masacre, pero cuando esto suceda, el tiempo será propicio para otra Gran Cacería.;;;;;;;;;x
EVTDESC_TOG_181;With the present war, the Great Hunt has been called off and you and your men will have to get your training hunting the most dangerous game of all – Man. Perhaps when the dust has settled and peace returned, a new Nerge can be organized.;En raison de la guerre en cours, on a interrompu la Grande Chasse et vous et vos hommes devrez vous entraîner en chassant le plus dangereux de tout le gibier : l'homme. Peut-être que lorsque la poussière sera retombée et que la paix sera revenue nous pourrons organiser une nouvelle Nerge.  ;Die Große Jagd wurde wegen des gegenwärtigen Krieges abgesagt und Eure Männer werden sich darin üben, das gefährlichste Tier aller Zeiten zu jagen – den Menschen. Wenn sich der Staub legt und Frieden einkehrt, kann vielleicht eine neue Nerge organisiert werden.;;Con la guerra actual, la Gran Cacería ha sido cancelada y tú y tus hombres tendréis que convertir vuestra caza de entrenamiento en el juego más peligroso de todos: cazar al hombre. Tal vez cuando el polvo se haya asentado y la paz retornado, se pueda organizar una nueva Nerge.;;;;;;;;;x

EVTOPTA_TOG_001;They shall never forget our might.;Jamais ils n'oublieront notre puissance.;Sie werden unsere Macht niemals vergessen.;;Nunca deberían olvidar nuestro poderío.;;;;;;;;;x
EVTOPTA_TOG_100;Soon we shall see the mettle of these warriors.;Bientôt nous verrons de quoi sont capables ces guerriers. ;Bald schon können wir den Eifer dieser Krieger bewundern.;;Pronto veremos el temple de estos guerreros.;;;;;;;;;x
EVTOPTA_TOG_101;As my [From.GetTitle] commands.;Nous ferons ce que notre [From.GetTitle] nous ordonne.;Wie [From.GetTitle] befiehlt.;;Como mi [From.GetTitle] ordena.;;;;;;;;;x
EVTOPTA_TOG_102;Let the hunt commence!;Que la chasse commence !;Lasst die Jagd beginnen!;;¡Que comience la cacería! ;;;;;;;;;x
EVTOPTA_TOG_110;What rotten luck.;Quelle poisse !;Was für ein Pech.;;Qué mala suerte.;;;;;;;;;x
EVTOPTA_TOG_111;More game for the rest of us.;Davantage de gibier pour ceux qui restent.;Mehr Beute für den Rest von uns.;;Más juego para el resto de nosotros.;;;;;;;;;x
EVTOPTA_TOG_112;That arrogant fool.;Cet abruti est d'une condescendance...;Dieser arrogante Narr.;;Ese necio arrogante.;;;;;;;;;x
EVTOPTA_TOG_113;They need to focus on their duties.;Ils doivent se concentrer sur leurs devoirs.;Sie sollten sich auf ihre Pflichten konzentrieren.;;Tienen que centrarse en sus funciones.;;;;;;;;;x
EVTOPTA_TOG_114;This is bad...;Ce n'est pas bon...;Das ist gar nicht gut...;;Esto es malo...;;;;;;;;;x
EVTOPTA_TOG_115;The fool will pay for his mistakes.;L'imbécile paiera pour ses erreurs.;Dieser Narr wird für seine Fehler zahlen.;;El necio pagará por sus errores.;;;;;;;;;x
EVTOPTA_TOG_116;Let's get this over with then...;Alors finissons-en...;Also lasst es uns hinter uns bringen...;;Vamos a terminar con esto entonces...;;;;;;;;;x
EVTOPTA_TOG_117;Oops.;Oups.;Hoppla.;;Ups.;;;;;;;;;x
EVTOPTA_TOG_118;Punish the fool!;Punissez l'imbécile !;Bestraft den Narren!;;¡Sancionar al necio!;;;;;;;;;x
EVTOPTA_TOG_150;Hand me my bow.;Donnez-moi mon arc.;Reicht mir meinen Bogen.;;Pásame mi arco.;;;;;;;;;x
EVTOPTA_TOG_151;At last.;Enfin.;Endlich.;;Por fin.;;;;;;;;;x
EVTOPTA_TOG_152;These furs will warm me in the cold winter months.;Ces fourrures me tiendront chaud durant les froids mois hivernaux.   ;Diese Felle werden mich in den kalten Wintermonaten wärmen.;;Estas pieles me van a calentar en los meses fríos de invierno.;;;;;;;;;x
EVTOPTA_TOG_158;Yes, make it so.;Oui, qu'il en soit ainsi.;Ja, so soll es geschehen.;;Sí, que así sea.;;;;;;;;;x
EVTOPTA_TOG_159;Thank you for this gift.;Merci pour ce cadeau.;Vielen Dank für dieses Geschenk.;;Gracias por este regalo.;;;;;;;;;x
EVTOPTA_TOG_160;Now where was I...;Alors, où en étais-je...;Wo war ich...;;Por dónde iba…;;;;;;;;;x
EVTOPTA_TOG_163;It is the truth.;C'est la vérité.;Es ist die Wahrheit.;;Es la verdad.;;;;;;;;;x
EVTOPTA_TOG_164;I... I can't stop... dancing...;Je... Je ne peux pas m'arrêter... de danser...;Ich... kann nicht... aufhören... zu tanzen...;;No puedo dejar de… bailar…;;;;;;;;;x
EVTOPTA_TOG_165;Release the bear back into the wilds.;Relâchez l'ours dans la nature.;Entlasst den Bären zurück in die Freiheit.;;Soltar al oso de nuevo a la selva.;;;;;;;;;x
EVTOPTA_TOG_166;A dark day...;Un jour sombre...;Ein schwarzer Tag...;;Un día oscuro...;;;;;;;;;x
EVTOPTA_TOG_169;Yes. As is tradition, these animals shall not be harmed.;Oui. Comme le veut la tradition, on ne doit pas faire de mal à ces animaux.;Ja. Diesen Tieren wird kein Haar gekrümmt, wie es die Tradition verlangt. ;;Sí. Como es tradición, estos animales no serán dañados.;;;;;;;;;x
EVTOPTA_TOG_170;Let us drink and be merry!;Buvons et soyons heureux !;Lasst uns trinken und fröhlich sein!;;¡Bebamos y seamos felices!;;;;;;;;;x
EVTOPTA_TOG_180;May it go as well as this one did.;Qu'elle soit aussi prolifique que le fut celle-ci.;Möge sie so erfolgreich sein wie diese.;;Que vaya tan bien como ésta lo hizo.;;;;;;;;;x
EVTOPTA_TOG_181;A different breed of hunt, but a hunt all the same.;C'est une espèce différente, mais une chasse reste une chasse.;Eine andere Art der Jagd, aber dennoch eine Jagd wie jede andere.;;Una variedad distinta de caza, pero caza al fin y al cabo.;;;;;;;;;x

EVTOPTB_TOG_115;I will show leniency this time...;Je ferai preuve de clémence pour cette fois...;Ich werde in diesem Fall Nachsicht zeigen...;;Mostraré clemencia por esta vez…;;;;;;;;;x
EVTOPTB_TOG_118;A reprimand will be enough.;Une réprimande suffira.;Eine Rüge sollte ausreichen.;;Una amonestación será suficiente.;;;;;;;;;x
EVTOPTB_TOG_158;No, he belongs with the other soldiers.;Non, sa place est avec les autres soldats. ;Nein, er gehört zu den anderen Soldaten.;;No, encaja con los demás soldados.;;;;;;;;;x
EVTOPTB_TOG_159;Rid me of this abomination!;Débarrassez-moi de cette abomination !;Aus meinen Augen mit diesem abartigen Monster!;;¡Líbrame de esta abominación!;;;;;;;;;x
EVTOPTB_TOG_165;Nonsense. It's better off here.;Ne dites pas de bêtises. Il est mieux ici.;Unsinn. Hier geht es ihm besser.;;Tonterías. Está mejor aquí.;;;;;;;;;x
EVTOPTB_TOG_169;No, kill them all! No survivors!;Non, tuez-les tous ! Pas de survivants !;Nein, tötet sie alle! Keine Überlebenden!;;No, ¡matadlos a todos! ¡Que no haya supervivientes!;;;;;;;;;x

EVTTOOLTIP_TOG_101;The call for the Great Hunt goes out.;L'appel à la Grande Chasse se fait entendre.;Der Ruf für die Große Jagd erschallt.;;La convocatoria para la Gran Cacería se acaba.;;;;;;;;;x
EVTTOOLTIP_TOG_116;A severe clubbing is administered.;On lui administre la bastonnade.;Eine schwere Prügelstrafe wird angeordnet.;;Se administra un severo aporreamiento.;;;;;;;;;x
