#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
#Color codes (EG: ßYExampleß!) must be encoded into windows 1252.;;;;;;;;;;;;x
###Title Claims###;;;;;;;;;;;;x
change_feudal_elective_succession_law_desc;ßY$CLAIMANT$ß! can declare war to change the succession law in the ßY$TITLE$ß! to feudal elective!;ßY$CLAIMANT$ß! peut d√©clarer la guerre pour imposer une loi bas√©e sur la succession √©lective f√©odale en ßY$TITLE$ß!;ßY$CLAIMANT$ß! kann einen Krieg erkl√§ren, um das Nachfolgerecht f√ºr den Titel ßY$TITLE$ß! zu Wahlmonarchie zu √§ndern!;;°ßY$CLAIMANT$ß! puede declarar la guerra para basar la ley de sucesi√≥n del ßY$TITLE$ß! en el feudalismo electivo!;;;;;;;x
;;;;;;;;;;;;x
##Gavelkind##;;;;;;;;;;;;x
CB_NAME_GAVELKIND_SUCCESSION_LAW;Gavelkind Succession Law;Succession par partage salique;Erbteilungs-Nachfolgegesetz;;Ley de sucesi√≥n por herencia a partes iguales;;;;;;;x
WAR_NAME_GAVELKIND_SUCCESSION_LAW;$ORDER$$SECOND_ADJ$ Civil War for Gavelkind;$ORDER$Guerre civile en $SECOND$ pour instaurer la succession par ßYpartage saliqueß!;$ORDER$$SECOND_ADJ$e Rebellion f√ºr das Nachfolgerecht "Erbteilung";;$ORDER$ Guerra Civil $SECOND_ADJ$ por la Sucesi√≥n a Partes Iguales;;;;;;;x
change_gavelkind_succession_law_desc;ßY$CLAIMANT$ß! can declare war to change the succession law in the ßY$TITLE$ß! to gavelkind!;ßY$CLAIMANT$ß! peut d√©clarer la guerre pour imposer une loi de succession bas√©e sur le partage salique en ßY$TITLE$ß!;ßY$CLAIMANT$ß! kann einen Krieg erkl√§ren, um das Nachfolgerecht f√ºr den Titel ßY$TITLE$ß! zu Erbteilung zu √§ndern!;;°ßY$CLAIMANT$ß! puede declarar la guerra para basar la ley de sucesi√≥n del ßY$TITLE$ß! en la herencia a partes iguales!;;;;;;;x
;;;;;;;;;;;;x
###Holy Wars###;;;;;;;;;;;;x
;;;;;;;;;;;;x
##Pagan Conquest##;;;;;;;;;;;;x
#pagan_county_conquest_desc;Pagans and Nomads can conquer single border counties without specific reasons. Norse Pagans can also take any coastal county.;Les pa√Øens et nomades peuvent conqu√©rir les comt√©s frontaliers sans raison sp√©cifique. Les pa√Øens nordiques peuvent aussi s'emparer de tout comt√© c√¥tier.;Heiden und Nomaden k√∂nnen einzelne angrenzende Grafschaften ohne Grund erobern. Nordische Heiden k√∂nnen zudem jede K√ºstenregion einnehmen.;;Paganos y n√≥madas pueden conquistar condados fronterizos sencillos sin razones espec√≠ficas. Los paganos n√≥rdicos tambi√©n pueden tomar cualquier condado costero.;;;;;;;x
;;;;;;;;;;;;x
##Single county##;;;;;;;;;;;;x
CB_NAME_COUNTY_CONQUEST_desc;Rulers that follow the [Root.Religion.GetName] faith can conquer single border counties without specific reasons at the cost of 50 [This.Religion.GetPietyName].;;;;;;;;;;;x
;;;;;;;;;;;;x
##Muslim county##;;;;;;;;;;;;x
muslim_county_conquest_desc;Rulers that follow the [Root.Religion.GetName] faith can conquer single border counties without specific reasons at the cost of 50 [This.Religion.GetPietyName].;;;;;;;;;;;x
;;;;;;;;;;;;x
##Minor holy war##;;;;;;;;;;;;x
CB_NAME_RELIGIOUS_MINOR;Minor Holy War for [Title.GetBaseName];Guerre sainte mineure pour [Title.GetBaseName];Unwesentlicher Heiliger Krieg um [Title.GetBaseName];;Guerra religiosa menor por [Title.GetBaseName];;;;;;;x
;;;;;;;;;;;;x
##Duchy tier##;;;;;;;;;;;;x
HOLY_WAR;Holy War;Guerre sainte;Heiliger Krieg;;Guerra Santa;;;;;;;x
CB_NAME_RELIGIOUS;Holy War for [Title.GetBaseName];Guerre sainte pour [Title.GetBaseName];Heiliger Krieg um [Title.GetBaseName];;Guerra Santa por [Title.GetBaseName];;;;;;;x
WAR_NAME_RELIGIOUS;$ORDER$$FIRST_ADJ$ Holy War for $OTHER_TITLE$;$ORDER$Guerre sainte $FIRST_ADJ$ pour $OTHER_TITLE$;$ORDER$$FIRST_ADJ$er Heiliger Krieg um $OTHER_TITLE$;;$ORDER$ Guerra Santa $FIRST_ADJ$ por $OTHER_TITLE$;;;;;;;x
;;;;;;;;;;;;x
##Kingdom tier##;;;;;;;;;;;;x
JIHAD;Jihad;Guerre djihadique;Dschihad;;Jihad;;;;;;;x
CRUSADE;Crusade;Croisade;Kreuzzug;;Cruzada;;;;;;;x
CB_NAME_CRUSADE;$HOLY_WAR$ for [Title.GetBaseName];$HOLY_WAR$ pour [Title.GetBaseName];$HOLY_WAR$ um [Title.GetBaseName];;$HOLY_WAR$ por [Title.GetBaseName];;;;;;;x
WAR_NAME_CRUSADE;$ORDER$$RELIGION$ $HOLY_WAR$ for $OTHER_TITLE$;$ORDER$$HOLY_WAR$ $RELIGION$ pour $OTHER_TITLE$;$ORDER$$RELIGION$er $HOLY_WAR$ zur Befreiung von $OTHER_TITLE$;;$ORDER$$RELIGION$ $HOLY_WAR$ por $OTHER_TITLE$;;;;;;;x
crusade_desc;ßY$CLAIMANT$ß! can use this Casus Belli to seize all titles held by the infidel, ßY$TARGET$ß!, within the de jure ßY$TITLE$ß!.;ßY$CLAIMANT$ß! peut utiliser ce casus belli pour s'emparer de tous les titres que poss√®de l'infid√®le ßY$TARGET$ß! au sein de ßY$TITLE$ß! de jure.;ßY$CLAIMANT$ß! kann diesen Kriegsgrund dazu benutzen, dem ungl√§ubigen Ziel, ßY$TARGET$ß!, s√§mtliche Titel unter dem De-jure-Titel ßY$TITLE$ß! abzunehmen.;;ßY$CLAIMANT$ß! puede usar este Casus Belli para apoderarse de todos los t√≠tulos que posee el infiel, ßY$TARGET$ß!, dentro del ßY$TITLE$ß! de iure.;;;;;;;x
;;;;;;;;;;;;x
##Liberate Religion##;;;;;;;;;;;;x
CB_NAME_LIBERATE_RELIGION;Religious Liberation of [Title.GetBaseName];Lib√©ration religieuse de [Title.GetBaseName];Religi√∂se Befreiung von [Title.GetBaseName];;Liberaci√≥n religiosa de [Title.GetBaseName];;;;;;;x
WAR_NAME_LIBERATE_RELIGION;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ War to Religiously Liberate [Title.GetBaseName];$ORDER$ Guerre religieuse $FIRST_ADJ$-$SECOND_ADJ$ pour lib√©rer [Title.GetBaseName];$ORDER$$FIRST_ADJ$-$SECOND_ADJ$er Krieg der religi√∂sen Befreiung von [Title.GetBaseName];;Guerra $ORDER$$FIRST_ADJ$-$SECOND_ADJ$ para la liberaci√≥n religiosa de [Title.GetBaseName];;;;;;;x
liberate_religion_desc;ßY$TARGET$ß! is not of your religion, but has Counties in their realm following the true faith. They must be liberated from their oppressors!;ßY$TARGET$ß! n'est pas de votre religion, mais a des comt√©s dans son pays qui suivent la vraie foi. Ils doivent √™tre lib√©r√©s de leurs oppresseurs†!;ßY$TARGET$ß! geh√∂rt nicht Eurer Religion an, hat aber Herzogt√ºmer in seinem Reich, die dem wahren Glauben folgen. Sie m√ºssen von ihren Unterdr√ºckern befreit werden!;;ßY$TARGET$ß! no pertenece a tu religi√≥n, pero tiene condados en su reino que siguen la fe verdadera. °Deben ser liberados de sus opresores!;;;;;;;x
religious_liberation_cb_succ_tip;The ßY[This.GetFullBaseName]ß! will be liberated under a new ruler of the ßY[Root.Religion.GetName]ß! religion! This ruler will become your ßYTributaryß!.;Le ßY[This.GetFullBaseName]ß! sera lib√©r√© sous un nouveau dirigeant de religion ßY[Root.Religion.GetName]ß!, qui deviendra votre ßYtributaireß!.;ßY[This.GetFullBaseName]ß! wird unter neuer Herrschaft der ßY[Root.Religion.GetName]ß! befreit werden. Dieser Herrscher wird Euch gegen√ºber ßYtributpflichtigß!;;°El ßY[This.GetFullBaseName]ß! ser√° liberado bajo un nuevo gobernante de la religi√≥n del ßY[Root.Religion.GetName]ß! ! Este gobernante ser√° ßYtributarioß! tuyo.;;;;;;;x
;;;;;;;;;;;;x
###Papacy###;;;;;;;;;;;;x
;;;;;;;;;;;;x
##Excommunication##;;;;;;;;;;;;x
CB_NAME_EXCOMMUNICATED_RULER;Excommunicated ruler;Seigneur excommuni√©;Exkommunizierter Herrscher;;Gobernante excomulgado;;;;;;;x
WAR_NAME_EXCOMMUNICATED_RULER;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Excommunication War;$ORDER$Guerre d'excommunication $FIRST_ADJ$ contre $SECOND$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$er Exkommunizierungskrieg;;$ORDER$ Guerra $SECOND_ADJ$ por la Excomuni√≥n de $FIRST$;;;;;;;x
excommunicated_ruler_desc;ßY$TARGET$ß! has been excommunicated, a just cause for war if ever there was one!;L'excommunication de ßY$TARGET$ß! a √©t√© d√©cid√©e, un motif de guerre l√©gitime s'il en est†!;ßY$TARGET$ß! wurde exkommuniziert - einen besseren Kriegsgrund hat es noch nie gegeben!;;°ßY$TARGET$ß! ha sido excomulgado, una causa justa para la guerra si alguna vez hubo una!;;;;;;;x
;;;;;;;;;;;;x
##Papal Claim##;;;;;;;;;;;;x
CB_NAME_PAPAL_RELIGIOUS;Papal War for [Title.GetBaseName];Guerre papale pour [Title.GetBaseName];P√§pstlicher Krieg um [Title.GetBaseName];;guerra papal por [Title.GetBaseName];;;;;;;x
WAR_NAME_PAPAL_RELIGIOUS;$ORDER$$FIRST_ADJ$ Papal War for $OTHER_TITLE$;$ORDER$Guerre papale $FIRST_ADJ$ pour $OTHER_TITLE$;$ORDER$$FIRST_ADJ$er p√§pstlicher Krieg um $OTHER_TITLE$;;$ORDER$Guerra papal $FIRST_ADJ$ por $OTHER_TITLE$;;;;;;;x
pepin_religious_cb_succ_tip;The Papacy will claim all titles under the disputed title that are held by infidels and vassalize all titles that are held by [Root.Religion.GetName] rulers.;La Papaut√© revendiquera tous les titres sous le titre en question qui sont d√©tenus par des infid√®les et vassalisera tous ceux d√©tenus par des seigneurs [Root.GetReligionMascPl];Der Kirchenstaat wird alle Titel unter dem geforderten Titel beanspruchen, die von Ungl√§ubigen gehalten werden und alle Titel, die von [Root.Religion.GetName]en Herrschern gehalten werden.;;El papado reclamar√° todos los t√≠tulos bajo el t√≠tulo disputado en manos de infieles y har√° vasallos de todos los t√≠tulos en manos de todo gobernante [Root.Religion.GetName].;;;;;;;x
;;;;;;;;;;;;x
##Pepin##;;;;;;;;;;;;x
pepin_religious;Donation of Pepin;Don de P√©pin;Pippins Spende;;Donaci√≥n de Pipino;;;;;;;x
#pepin_religious_desc;ßY$CLAIMANT$ß! can use this Casus Belli to emulate Pepin the Short by fighting to restore the Papal lands of the ßY$TITLE$ß! to its rightful owner. This Casus Belli is valid only against any infidel or impious Christian who holds land in Central Italy. The Pope will certainly be thankful of ßY$CLAIMANT$'sß! assistance in returning Papal provinces under the Church's control.;ßY$CLAIMANT$ß! peut utiliser ce casus belli pour faire comme P√©pin le Bref, √† savoir rendre les terres papales de ßY$TITLE$ß! √† son propri√©taire l√©gitime. Il est valide seulement contre un infid√®le ou un chr√©tien impie qui d√©tient des terres au coeur de l'Italie. Le Pape sera reconnaissant de l'aide de ßY$CLAIMANT$ß!.;ßY$CLAIMANT$ß! kann diesen Kriegsgrund benutzen, um Pippin dem Kurzen nachzueifern, indem er darum k√§mpft, die p√§pstlichen L√§nder von ßY$TITLE$ß! seinem rechtm√§√üigen Besitzer zur√ºckzugeben. Dieser Kriegsgrund gilt nur gegen jeden Ungl√§ubigen oder gottlosen Christen, der Land in Mittelitalien h√§lt. Der Papst wird sicherlich dankbar f√ºr die Unterst√ºtzung sein.;;ßY$CLAIMANT$ß! puede usar este casus belli para imitar a Pipino el Breve y luchar para devolver las tierras papales del ßY$TITLE$ß! a su leg√≠timo due√±o. Este CB solo es v√°lido contra infieles o cristianos imp√≠os que tengan tierras en la Italia central. Desde luego, el papa agradecer√° la ayuda de ßY$CLAIMANT$ß! para devolver las provincias papales al control de Iglesia.;;;;;;;x
;;;;;;;;;;;;x
##Impious##;;;;;;;;;;;;x
CB_NAME_DEPOSE_IMPIOUS_POPE;Depose Impious Pope;D√©poser le pape impie;Gottlosen Papst absetzen;;Destronar papa imp√≠o;;;;;;;x
WAR_NAME_DEPOSE_IMPIOUS_POPE;$FIRST_ADJ$ War for the Holy See;Guerre $FIRST_ADJ$ pour le Saint-Si√®ge;$FIRST_ADJ$er Krieg um den Heiligen Stuhl;;$FIRST_ADJ$ guerra por la Santa Sede;;;;;;;x
depose_impious_pope_desc;A war over the Holy See, and what is the righteous way forward for the faith.;Une guerre pour le Saint-Si√®ge et pour ce qui est l√©gitime pour la foi.;Ein Krieg um den Heiligen Stuhl und das, was der richtige Weg f√ºr den Glauben ist.;;Una guerra por la Santa Sede y averiguar cu√°l es modo correcto de promover la fe.;;;;;;;x
;;;;;;;;;;;;x
###Crusades(HF)###;;;;;;;;;;;;x
;;;;;;;;;;;;x
##Shepherd##;;;;;;;;;;;;x
THE_SHEPHERDS_CRUSADE;Shepherds' Crusade;Croisade des pastoureaux;Kreuzzug der Hirten;;Cruzada de los pastores;;;;;;;x
CB_NAME_SHEPHERDS_CRUSADE;Shepherds' Crusade for [Title.GetBaseName];Croisade des pastoureaux pour [Title.GetBaseName];Kreuzzug der Hirten um [Title.GetBaseName];;Cruzada de los pastores por [Title.GetBaseName];;;;;;;x
WAR_NAME_SHEPHERDS_CRUSADE;$ORDER$ Shepherds' Crusade for [Title.GetBaseName];$ORDER$Croisade des pastoureaux pour [Title.GetBaseName];$ORDER$ Kreuzzug der Hirten um [Title.GetBaseName];;$ORDER$ cruzada de los pastores por [Title.GetBaseName];;;;;;;x
;;;;;;;;;;;;x
##Northern##;;;;;;;;;;;;x
CB_NAME_NORTHERN_CRUSADE;Teutonic War for [Title.GetBaseName];Guerre teutonne pour [Title.GetBaseName];Teutonischer Krieg um [Title.GetBaseName];;Guerra teut√≥nica por [Title.GetBaseName];;;;;;;x
WAR_NAME_NORTHERN_CRUSADE;$ORDER$ Teutonic War for $OTHER_TITLE$;$ORDER$Guerre teutonne pour $OTHER_TITLE$;$ORDER$ Teutonischer Krieg um [Title.GetBaseName];;$ORDER$Guerra teut√≥nica por $OTHER_TITLE$;;;;;;;x
northern_crusade_war_desc;ßY[Root.GetTitledName]ß! can use this casus belli to attack ßY$TARGET$ß! over ßY$TITLE$ß! as part of the Northern Crusade to convert the pagans of the north.;[Root.Get_Le_TitledNameJ] peut utiliser ce casus belli pour attaquer ßY$TARGET$ß! pour prendre ßY$TITLE$ß! comme cible de la Croisade balte afin de convertir les pa√Øens du nord.;ßY[Root.GetTitledName]ß! kann diesen Kriegsgrund nutzen, um ßY$TARGET$ß! f√ºr ßY$TITLE$ß! als Teil der n√∂rdlichen Kreuzz√ºge der Heiden im Norden anzugreifen.;;ßY[Root.GetTitledName]ß! puede usar este casus belli para atacar a ßY$TARGET$ß! por ßY$TITLE$ß! como parte de la cruzada del norte para convertir a los paganos norte√±os.;;;;;;;x
;;;;;;;;;;;;x
###Reconquistas###;;;;;;;;;;;;x
;;;;;;;;;;;;x
##Leon##;;;;;;;;;;;;x
custom_leon;Le√≥n;Le√≥n;Le√≥n;;Le√≥n;;;;;;;x
CB_NAME_RECONQUISTA_LEON;Reconquest of Leon;Reconqu√™te de Le√≥n;R√ºckeroberung von Leon;;Reconquista de Le√≥n;;;;;;;x
WAR_NAME_RECONQUISTA_LEON;$ORDER$Reconquest War for Leon;$ORDER$Guerre de reconqu√™te pour Le√≥n;$ORDER$er R√ºckeroberungskrieg von Leon;;$ORDER$Guerra de Reconquista de Le√≥n;;;;;;;x
reconquista_leon_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from the region of ßY[k_leon.GetBaseName]ß!, and retake all provinces in the ßY[d_leon.GetFullName]ß! and ßY[d_asturias.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les de la r√©gion du ßY[k_leon.GetBaseName]ß! et reprendre toutes les provinces du ßY[d_leon.GetFullName]ß! et du ßY[d_asturias.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus der Region ßY[k_leon.GetBaseName]ß! zu vertreiben und alle Provinzen in ßY[d_leon.GetFullName]ß! und ßY[d_asturias.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles de la regi√≥n de ßY[k_leon.GetBaseName]ß! y retomar todas las provincias del ßY[d_leon.GetFullName]ß! y el ßY[d_asturias.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Castille##;;;;;;;;;;;;x
custom_castille;Castille;Castille;Kastillien;;Castilla;;;;;;;x
CB_NAME_RECONQUISTA_CASTILLE;Reconquest of Castille;Reconqu√™te de Castille;R√ºckeroberung Kastilliens;;Reconquista de Castilla;;;;;;;x
WAR_NAME_RECONQUISTA_CASTILLE;$ORDER$Reconquest War for Castille;$ORDER$Guerre de reconqu√™te pour Castille;$ORDER$er R√ºckeroberungskrieg von Kastillien;;$ORDER$Guerra de Reconquista de Castilla;;;;;;;x
reconquista_castille_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from the region of ßY[k_castille.GetBaseName]ß!, and retake all provinces in the ßY[d_castilla.GetFullName]ß! and ßY[d_toledo.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les de la r√©gion du ßY[k_castille.GetBaseName]ß! et reprendre toutes les provinces du ßY[d_castilla.GetFullName]ß! et du ßY[d_toledo.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus der Region ßY[k_castille.GetBaseName]ß! zu vertreiben und alle Provinzen in ßYßY[d_castilla.GetFullName]ß! und ßY[d_toledo.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles de la regi√≥n de ßY[k_castille.GetBaseName]ß! y retomar todas las provincias del ßY[d_castilla.GetFullName]ß! y el ßY[d_toledo.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Aragon##;;;;;;;;;;;;x
custom_aragon;Aragon;Aragon;Aragon;;Arag√≥n;;;;;;;x
CB_NAME_RECONQUISTA_ARAGON;Reconquest of Aragon;Reconqu√™te d'Aragon;R√ºckeroberung Aragons;;Reconquista de Arag√≥n;;;;;;;x
WAR_NAME_RECONQUISTA_ARAGON;$ORDER$Reconquest War for Aragon;$ORDER$Guerre de reconqu√™te pour Aragon;$ORDER$er R√ºckeroberungskrieg von Aragon;;$ORDER$Guerra de Reconquista de Arag√≥n;;;;;;;x
reconquista_aragon_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from the region of ßY[k_aragon.GetBaseName]ß!, and retake all provinces in the ßY[d_aragon.GetFullName]ß! and ßY[d_barcelona.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les de la r√©gion du ßY[k_aragon.GetBaseName]ß! et reprendre toutes les provinces du ßY[d_aragon.GetFullName]ß! et du ßY[d_barcelona.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus der Region ßY[k_aragon.GetBaseName]ß! zu vertreiben und alle Provinzen in ßY[d_aragon.GetFullName]ß! und ßY[d_barcelona.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles de la regi√≥n de ßY[k_aragon.GetBaseName]ß! y retomar todas las provincias del ßY[d_aragon.GetFullName]ß! y el ßY[d_barcelona.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Galicia##;;;;;;;;;;;;x
custom_galicia;Galicia;Galice;Galicien;;Galicia;;;;;;;x
CB_NAME_RECONQUISTA_GALICIA;Reconquest of Galicia;Reconqu√™te de la Galice;R√ºckeroberung Galiciens;;Reconquista de Galicia;;;;;;;x
WAR_NAME_RECONQUISTA_GALICIA;$ORDER$Reconquest War for Galicia;$ORDER$Guerre de reconqu√™te pour la Galice;$ORDER$er R√ºckeroberungskrieg von Galicien;;$ORDER$Guerra de Reconquista de Galicia;;;;;;;x
reconquista_galicia_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from the region of ßY[k_spanish_galicia.GetBaseName]ß!, and retake all provinces in the ßY[d_galicia.GetFullName]ß! and ßY[d_porto.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les de la r√©gion du ßY[k_spanish_galicia.GetBaseName]ß! et reprendre toutes les provinces du ßY[d_galicia.GetFullName]ß! et du ßY[d_porto.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus der Region ßY[k_spanish_galicia.GetBaseName]ß! zu vertreiben und alle Provinzen in ßY[d_galicia.GetFullName]ß! und ßY[d_porto.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles de la regi√≥n de ßY[k_spanish_galicia.GetBaseName]ß! y retomar todas las provincias del ßY[d_galicia.GetFullName]ß! y el ßY[d_porto.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Beja##;;;;;;;;;;;;x
custom_beja;Western Coast of Iberia;C√¥te ouest de l'Ib√©rie;Westk√ºste Iberiens;;Oeste de la pen√≠nsula ib√©rica;;;;;;;x
CB_NAME_RECONQUISTA_BEJA;Reconquest of Western Coast;Reconqu√™te de la c√¥te ouest;R√ºckeroberung der Westk√ºste;;Reconquista de Oeste de la Pen√≠nsula;;;;;;;x
WAR_NAME_RECONQUISTA_BEJA;$ORDER$Reconquest War for Western Coast;$ORDER$Guerre de reconqu√™te pour la c√¥te ouest;$ORDER$er R√ºckeroberungskrieg der Westk√ºste;;$ORDER$Guerra de Reconquista del Oeste de la Pen√≠nsula;;;;;;;x
reconquista_beja_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from the ßYWestern Coast of Iberiaß!, and retake all provinces in the ßY[d_beja.GetFullName]ß! and ßY[d_algarve.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les de la ßYc√¥te ouest de l'Ib√©rieß! et reprendre toutes les provinces du ßY[d_beja.GetFullName]ß! et du ßY[d_algarve.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus der ßYWestk√ºste Iberiensß! zu vertreiben und alle Provinzen in ßY[d_beja.GetFullName]ß! und ßY[d_algarve.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles del ßYOeste de la pen√≠nsula ib√©ricaß! y retomar todas las provincias del ßY[d_beja.GetFullName]ß! y el ßY[d_algarve.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Granada##;;;;;;;;;;;;x
custom_granada;Southern Iberia;Ib√©rie du sud;S√ºdiberien;;Sur de la pen√≠nsula ib√©rica;;;;;;;x
CB_NAME_RECONQUISTA_GRANADA;Reconquest of Southern Iberia;Reconqu√™te de l'Ib√©rie du sud;R√ºckeroberung S√ºdiberiens;;Reconquista de Sur de la Pen√≠nsula;;;;;;;x
WAR_NAME_RECONQUISTA_GRANADA;$ORDER$Reconquest War for Southern Iberia;$ORDER$Guerre de reconqu√™te pour l'Ib√©rie du sud;$ORDER$er R√ºckeroberungskrieg von S√ºdiberien;;$ORDER$Guerra de Reconquista del Sur de la Pen√≠nsula;;;;;;;x
reconquista_granada_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from ßYSouthern Iberiaß!, and retake all provinces in the ßY[d_granada.GetFullName]ß! and ßY[d_sevilla.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les de lßY'Ib√©rie du sudß! et reprendre toutes les provinces du ßY[d_granada.GetFullName]ß! et du ßY[d_sevilla.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus ßYS√ºdiberienß! zu vertreiben und alle Provinzen in ßY[d_granada.GetFullName]ß! und ßY[d_sevilla.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles del ßYSur de la pen√≠nsula ib√©ricaß! y retomar todas las provincias del ßY[d_granada.GetFullName]ß! y el ßY[d_sevilla.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Cordoba##;;;;;;;;;;;;x
custom_cordoba;Central Iberia;Ib√©rie centrale;Zentraliberien;;Centro de la pen√≠nsula ib√©rica;;;;;;;x
CB_NAME_RECONQUISTA_CORDOBA;Reconquest of Central Iberia;Reconqu√™te de l'Ib√©rie centrale;R√ºckeroberung Zentraliberiens;;Reconquista de Centro de la Pen√≠nsula;;;;;;;x
WAR_NAME_RECONQUISTA_CORDOBA;$ORDER$Reconquest War for Central Iberia;$ORDER$Guerre de reconqu√™te pour l'Ib√©rie centrale;$ORDER$er R√ºckeroberungskrieg von Zentraliberien;;$ORDER$Guerra de Reconquista del Centro de la Pen√≠nsula;;;;;;;x
reconquista_cordoba_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from ßYCentral Iberiaß!, and retake all provinces in the ßY[d_cordoba.GetFullName]ß! and ßY[d_badajoz.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les de l'ßYIb√©rie centraleß! et reprendre toutes les provinces du ßY[d_cordoba.GetFullName]ß! et du ßY[d_badajoz.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus ßYZentraliberienß! zu vertreiben und alle Provinzen in ßY[d_cordoba.GetFullName]ß! und ßY[d_badajoz.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles del ßYCentro de la pen√≠nsula ib√©ricaß! y retomar todas las provincias del ßY[d_cordoba.GetFullName]ß! y el ßY[d_badajoz.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Valencia##;;;;;;;;;;;;x
custom_valencia;Eastern Coast of Iberia;C√¥te est de l'Ib√©rie;Ostk√ºste Iberiens;;Este de la pen√≠nsula ib√©rica;;;;;;;x
CB_NAME_RECONQUISTA_VALENCIA;Reconquest of the Eastern Coast;Reconqu√™te de la c√¥te est;R√ºckeroberung der Ostk√ºste;;Reconquista de Este de la Pen√≠nsula;;;;;;;x
